p1_mean_hp,p1_mean_spe,p1_mean_atk,p1_mean_def,p1_mean_spa,p1_mean_spd,p2_lead_hp,p2_lead_spe,p2_lead_atk,p2_lead_def,p2_lead_spa,p2_lead_spd,diff_accuracy,diff_base_power,diff_null_moves,diff_boosts_score,switch_diff,diff_stab,diff_x4_eff,diff_x2_eff,diff_x0_5_eff,diff_x0_25_eff,p1_first_ko,p2_first_ko,p1_final_alive,p2_final_alive,p1_final_fainted,p2_final_fainted,p1_final_hp_sum,p2_final_hp_sum,p1_freeze_turns,p2_freeze_turns,p1_brn_turns,p2_brn_turns,p1_par_turns,p2_par_turns,p1_psn_turns,p2_psn_turns,p1_tox_turns,p2_tox_turns,p1_slp_turns,p2_slp_turns,p1_net_damage,p1_damage_ratio,battle_id,player_won
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,60,110,65,60,130,130,14,-1278,0.0,0.0,-5,-0.13333333333333333,0.0,0.1,0.13333333333333333,0.0,2,31,2,6,2,0,1.02,3.3,0,0,0,0,0,20,11,0,1,0,0,0,-1.1899999999999993,0.6730769230769231,1253,1
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,60,110,65,60,130,130,0,444,0.033333333333333326,0.06666666666666667,-5,0.0,0.0,0.0,0.0,0.0,29,31,5,6,1,0,4.447486733991715,3.59136152265723,0,0,0,0,13,10,0,0,0,0,0,2,0.08867123451293801,1.1515121528851506,1254,1
115.83333333333333,79.16666666666667,70.83333333333333,59.166666666666664,105.0,105.0,60,110,65,60,130,130,12,-348,0.09999999999999998,0.0,-6,-0.13333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,6,31,3,6,3,0,1.08,2.4,1,0,0,0,1,8,0,0,0,0,1,3,-1.0799999999999996,0.6878612716763005,1255,1
116.66666666666667,76.66666666666667,68.33333333333333,55.0,99.16666666666667,99.16666666666667,95,55,95,85,125,125,3,-1057,0.06666666666666665,0.0,-2,-0.1,0.0,0.1,0.13333333333333333,0.0,31,31,4,5,0,0,3.4711710196828744,3.855792060782739,0,0,0,0,20,22,0,0,0,0,2,1,-1.087323743802567,0.5419440246617558,1256,1
115.83333333333333,87.5,69.16666666666667,61.666666666666664,101.66666666666667,101.66666666666667,65,95,50,35,95,95,9,-38,0.06666666666666665,-0.5333333333333333,1,0.16666666666666666,0.03333333333333333,0.13333333333333333,-0.03333333333333333,0.0,26,31,4,6,1,0,2.4,2.92,1,1,0,0,0,15,0,0,0,0,2,0,1.96,2.7981651376146797,1257,1
115.83333333333333,69.16666666666667,74.16666666666667,71.66666666666667,90.83333333333333,90.83333333333333,65,95,50,35,95,95,-4,-215,-0.2666666666666667,-0.06666666666666667,-2,0.03333333333333333,0.0,-0.03333333333333333,-0.16666666666666666,0.0,10,31,4,6,2,0,3.4522832066564444,3.9482277043902325,0,0,0,0,2,6,0,0,0,0,6,3,-0.390026946110935,0.7364477730693471,1258,1
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,60,115,75,85,100,100,-3,44,-0.06666666666666668,0.0,-5,-0.3,0.0,-0.03333333333333333,-0.13333333333333333,0.0,31,31,6,5,0,0,4.94,2.92,1,1,0,0,3,5,0,0,0,0,1,4,-0.57,0.6885245901639343,1259,1
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,55,120,50,45,135,135,6,-541,0.06666666666666668,0.0,-1,-0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,18,23,2,4,3,1,0.9518104059810808,1.1277768111676003,0,0,0,0,10,13,0,0,0,0,0,0,-0.005903253302107281,0.9979206092656489,1260,1
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,250,50,5,5,105,105,4,-20,0.0,-0.2,-3,-0.06666666666666667,0.0,0.0,0.16666666666666666,0.0,14,31,3,6,3,0,2.101338432122371,3.3271761196884477,0,0,0,0,2,7,0,0,0,0,2,3,-0.19237982045086907,0.9203240338139883,1261,1
117.5,75.0,70.83333333333333,57.5,98.33333333333333,98.33333333333333,55,120,50,45,135,135,-6,275,-0.033333333333333326,-0.06666666666666667,-3,-0.06666666666666667,0.0,-0.03333333333333333,-0.06666666666666667,0.0,20,31,4,6,2,0,3.199275611489352,1.8820998865910143,0,0,0,0,2,8,0,0,0,0,1,3,0.14550535637222833,1.0648213595931069,1262,1
99.16666666666667,84.16666666666667,75.83333333333333,88.33333333333333,90.0,90.0,60,115,75,85,100,100,3,-102,0.09999999999999998,0.0,-1,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,14,31,3,6,2,0,1.2800171047831526,4.238809280962761,0,0,0,0,11,0,0,0,0,0,3,4,-1.8477860614877584,0.38343000430668117,1263,1
120.0,67.5,82.5,77.5,86.66666666666667,86.66666666666667,60,115,75,85,100,100,5,-518,0.033333333333333326,0.2,1,0.1,0.03333333333333333,0.0,0.06666666666666667,0.0,24,31,3,6,1,0,2.18,3.73,0,0,0,0,14,4,0,0,0,0,0,2,-1.06,0.6102941176470588,1264,1
105.0,78.33333333333333,71.66666666666667,68.33333333333333,85.83333333333333,85.83333333333333,65,130,65,60,110,110,-3,565,0.2333333333333333,0.3333333333333333,-3,0.2,-0.06666666666666667,-0.1,-0.1,0.0,31,31,4,6,0,0,2.43,3.0,3,0,0,0,0,10,0,0,0,0,0,2,0.4099999999999998,1.3596491228070173,1265,1
121.66666666666667,76.66666666666667,79.16666666666667,70.0,98.33333333333333,98.33333333333333,55,120,50,45,135,135,16,715,0.09999999999999998,0.13333333333333333,1,-0.36666666666666664,0.0,0.1,-0.06666666666666667,0.0,31,31,4,4,0,0,3.434273282570496,2.611942275852634,0,0,0,0,2,14,0,0,0,0,3,3,0.7510668563300142,0.7510668563300142,1266,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,65,95,50,35,95,95,12,823,0.4666666666666666,0.0,-8,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,4,21,2,5,2,1,1.06,1.59,0,0,0,0,2,15,0,0,0,0,0,5,0.2600000000000002,1.094202898550725,1267,1
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,55,120,50,45,135,135,7,-50,0.19999999999999998,0.06666666666666667,0,0.1,0.0,0.16666666666666666,0.16666666666666666,0.0,31,31,4,6,0,0,2.6,3.72,0,0,0,0,8,16,0,0,0,0,1,2,1.6800000000000002,3.0240963855421685,1268,1
107.5,84.16666666666667,74.16666666666667,68.33333333333333,98.33333333333333,98.33333333333333,65,95,50,35,95,95,3,-165,0.033333333333333326,0.0,-3,-0.3333333333333333,-0.03333333333333333,-0.03333333333333333,0.03333333333333333,0.0,31,31,5,6,0,0,4.077576500093201,4.000079251317779,0,1,0,0,4,15,0,0,0,0,2,2,0.4139035697877753,1.3393985779760558,1269,1
121.66666666666667,75.83333333333333,77.5,65.83333333333333,103.33333333333333,103.33333333333333,65,95,50,35,95,95,-4,846,-0.16666666666666666,-0.5333333333333333,2,0.0,0.0,0.03333333333333333,-0.16666666666666666,0.0,1,1,3,4,3,1,2.854961832061069,2.516524962085428,0,0,0,0,5,8,0,0,0,0,4,1,0.23773914302565413,1.0820087083662453,1270,1
123.33333333333333,73.33333333333333,83.33333333333333,71.66666666666667,90.0,90.0,60,110,65,60,130,130,0,-1045,-0.06666666666666668,-0.26666666666666666,3,-0.1,0.0,0.0,0.0,0.0,24,31,4,5,1,0,3.19,4.08,0,0,0,0,4,13,0,0,0,0,3,3,-1.3,0.49612403100775204,1271,1
115.83333333333333,79.16666666666667,70.83333333333333,59.166666666666664,105.0,105.0,65,95,50,35,95,95,5,-355,0.16666666666666669,0.0,0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,16,16,3,4,3,2,2.36,1.83,2,0,0,0,13,0,0,0,0,0,0,4,0.81,1.331967213114754,1272,1
125.0,63.333333333333336,81.66666666666667,67.5,84.16666666666667,84.16666666666667,65,95,50,35,95,95,-7,549,-0.033333333333333326,-4.466666666666667,2,-0.2,0.0,0.13333333333333333,-0.06666666666666667,0.0,8,31,3,5,3,0,0.9099999999999999,2.47,0,0,0,0,11,3,0,0,0,0,1,5,-0.36000000000000015,0.873684210526316,1273,1
103.33333333333333,78.33333333333333,74.16666666666667,85.0,92.5,92.5,60,115,75,85,100,100,-5,413,0.16666666666666663,-0.26666666666666666,-4,0.36666666666666664,0.0,-0.1,0.2,0.0,23,31,4,5,1,0,3.16,2.42,0,0,0,0,9,6,0,0,0,0,0,6,0.04999999999999988,1.0277777777777777,1274,1
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,55,120,50,45,135,135,-5,244,0.033333333333333354,0.0,0,-0.1,0.0,0.0,-0.13333333333333333,0.0,4,4,4,5,1,1,3.2,2.4899999999999998,0,0,0,0,5,11,0,0,0,0,4,2,0.5100000000000001,1.2361111111111112,1275,1
118.33333333333333,72.5,77.5,71.66666666666667,95.83333333333333,95.83333333333333,65,95,50,35,95,95,6,-1660,-0.033333333333333326,-0.6666666666666666,2,-0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,-0.1,26,31,5,5,1,0,3.79,2.46,0,0,0,0,0,13,0,0,0,0,2,4,-0.47,0.7577319587628867,1276,1
130.0,52.5,85.83333333333333,80.0,81.66666666666667,81.66666666666667,65,95,50,35,95,95,-3,-684,-0.1333333333333333,-0.6,1,-0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,29,31,4,6,1,0,1.7,4.18,5,0,0,0,1,8,0,0,0,0,1,2,-1.11,0.5697674418604651,1277,1
117.5,75.0,70.83333333333333,57.5,98.33333333333333,98.33333333333333,55,120,50,45,135,135,-5,1195,0.033333333333333326,0.0,-1,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,6,31,3,6,2,0,2.021021021021021,3.0974571751341538,0,0,0,0,12,5,0,0,0,0,0,8,-0.6456711897997905,0.7619033930476996,1278,1
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,60,110,65,60,130,130,7,-766,0.1,0.26666666666666666,-3,-0.06666666666666667,0.0,0.13333333333333333,0.2,0.0,20,31,3,6,1,0,1.94,4.1,0,0,0,0,9,14,0,0,0,0,2,0,-1.23,0.4331797235023042,1279,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,95,55,95,85,125,125,6,-290,0.13333333333333333,0.0,1,-0.03333333333333333,0.0,0.0,0.2,0.0,6,6,4,3,1,1,3.26,2.18,0,0,0,0,0,5,0,0,0,0,7,5,-0.36000000000000004,0.8441558441558442,1280,1
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,65,130,65,60,110,110,18,-242,0.3666666666666667,0.0,-8,-0.06666666666666667,0.0,0.06666666666666667,0.16666666666666666,0.0,14,14,1,5,1,1,0.04,1.79,0,0,0,0,0,20,0,0,0,0,7,0,0.38,1.1194968553459117,1281,1
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,65,115,70,60,65,65,10,-75,-0.13333333333333333,-0.2,-6,0.1,0.0,-0.03333333333333333,0.0,0.0,4,31,4,6,1,0,2.77,2.1,0,0,0,0,6,6,0,0,2,0,0,2,-0.4499999999999998,0.8351648351648351,1282,1
114.16666666666667,72.5,75.83333333333333,79.16666666666667,97.5,97.5,60,110,65,60,130,130,2,799,0.1,0.13333333333333333,-5,0.06666666666666667,0.0,-0.3333333333333333,0.4,0.0,29,29,4,5,1,1,3.479256977994444,3.118395366089106,0,0,0,0,5,6,0,0,0,0,1,0,0.9349254804795827,1.8574596708952624,1283,1
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,95,55,95,85,125,125,4,-640,0.0,0.0,-2,-0.1,0.0,0.03333333333333333,0.16666666666666666,-0.06666666666666667,18,31,2,6,3,0,1.97,2.93,0,0,0,0,8,13,0,0,0,0,0,2,0.12,1.0508474576271185,1284,1
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,95,55,95,85,125,125,-1,-285,0.033333333333333326,0.9333333333333333,-3,-0.06666666666666667,0.0,-0.1,0.0,0.0,8,25,2,4,3,1,1.98,1.77,0,0,0,0,2,3,0,0,0,0,1,9,0.020000000000000073,1.006825938566553,1285,1
105.83333333333333,76.66666666666667,62.5,62.5,101.66666666666667,101.66666666666667,65,95,50,35,95,95,0,0,-0.06666666666666668,7.866666666666666,-1,0.36666666666666664,0.0,-0.16666666666666666,0.16666666666666666,0.0,31,31,4,5,0,0,3.19,3.63,0,0,0,0,15,6,0,0,0,0,4,1,1.06,2.164835164835165,1286,1
95.0,65.0,89.16666666666667,85.0,91.66666666666667,91.66666666666667,250,50,5,5,105,105,16,-665,0.033333333333333326,0.26666666666666666,-1,-0.3333333333333333,-0.06666666666666667,0.1,0.13333333333333333,0.0,31,31,5,6,0,0,3.79,3.85,0,0,0,0,0,10,18,0,1,0,0,0,0.45000000000000007,1.290322580645161,1287,1
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,95,55,95,85,125,125,9,350,0.13333333333333333,0.4,1,0.3333333333333333,0.0,-0.06666666666666667,0.06666666666666667,0.0,7,7,3,4,2,1,1.34,2.01,0,0,0,0,6,13,0,0,0,0,2,3,0.16999999999999998,1.0609318996415773,1288,1
75.83333333333333,95.0,85.83333333333333,81.66666666666667,97.5,97.5,55,120,50,45,135,135,-14,1074,-0.06666666666666667,-6.6,-1,0.2,-0.06666666666666667,-0.03333333333333333,-0.26666666666666666,0.0,14,31,1,3,4,0,0.71671388101983,0.8476150500460102,0,0,0,0,0,1,0,0,0,0,0,9,-1.0601554711294308,0.7524901578646236,1289,1
121.66666666666667,66.66666666666667,80.0,70.0,95.0,95.0,55,120,50,45,135,135,1,-150,0.033333333333333326,-0.2,-1,0.1,0.0,-0.03333333333333333,-0.03333333333333333,0.0,21,31,1,4,3,0,0.59,2.29,0,0,0,0,15,21,0,0,0,0,0,0,-0.96,0.7355371900826446,1290,1
85.0,93.33333333333333,82.5,72.5,100.83333333333333,100.83333333333333,60,110,65,60,130,130,5,538,0.033333333333333354,0.06666666666666667,-5,-0.13333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.0,13,13,3,5,3,1,1.3,2.59,0,0,0,0,3,12,0,0,0,0,5,0,0.09000000000000002,1.0323741007194245,1291,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,110,65,60,130,130,4,-895,0.033333333333333326,-0.3333333333333333,-4,-0.2,0.0,0.06666666666666667,0.0,0.0,3,3,1,4,5,2,0.71,1.95,0,0,0,0,10,15,0,0,0,0,0,0,-1.4000000000000001,0.7265625,1292,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,1,485,0.033333333333333326,-0.06666666666666667,-5,0.3,0.0,-0.06666666666666667,-0.03333333333333333,0.0,5,17,0,4,5,2,0.0,1.6873399027707976,0,0,0,0,10,13,0,0,0,0,3,0,-0.49229720506775676,0.9015405589864489,1293,1
101.66666666666667,73.33333333333333,78.33333333333333,92.5,95.0,95.0,60,115,75,85,100,100,-6,740,0.1,-2.6666666666666665,1,0.26666666666666666,0.0,0.03333333333333333,-0.03333333333333333,-0.06666666666666667,19,31,4,5,1,0,3.29,3.34,0,0,0,0,16,4,0,0,0,0,0,7,0.2699999999999999,1.1636363636363636,1294,1
108.33333333333333,82.5,72.5,79.16666666666667,93.33333333333333,93.33333333333333,60,110,65,60,130,130,8,-195,0.1,0.0,-1,-0.03333333333333333,0.0,0.1,-0.03333333333333333,0.06666666666666667,31,31,3,4,0,0,2.34,3.6,0,1,0,0,0,3,0,0,0,0,4,3,-0.48999999999999994,0.7632850241545894,1295,1
100.83333333333333,90.83333333333333,70.83333333333333,68.33333333333333,97.5,97.5,75,110,100,95,70,70,6,620,0.33333333333333337,0.2,-2,-0.1,0.0,0.0,0.03333333333333333,0.0,3,13,1,4,4,1,0.81,2.46,0,0,0,0,3,0,0,0,0,0,1,7,-0.9,0.7852028639618139,1296,1
116.66666666666667,76.66666666666667,68.33333333333333,55.0,99.16666666666667,99.16666666666667,65,95,50,35,95,95,2,280,0.16666666666666666,0.2,-4,0.4,0.0,0.03333333333333333,0.1,0.0,19,31,5,6,1,0,4.019025276423644,2.460062390716702,0,0,0,0,8,9,0,0,0,0,1,4,1.0717679849274333,1.5587772426875801,1297,1
120.83333333333333,68.33333333333333,77.5,67.5,95.83333333333333,95.83333333333333,55,120,50,45,135,135,-2,-190,0.033333333333333326,0.0,-1,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0,29,31,3,5,1,0,2.8,3.21,0,1,0,0,11,2,0,0,0,0,3,5,-0.38999999999999996,0.8069306930693069,1298,1
118.33333333333333,78.33333333333333,70.83333333333333,61.666666666666664,109.16666666666667,109.16666666666667,60,110,65,60,130,130,6,-1789,0.1,0.0,-3,-0.13333333333333333,0.0,0.6,-0.03333333333333333,0.0,31,31,2,4,0,0,1.62,0.9,0,0,0,0,0,21,0,0,0,0,1,0,1.3800000000000001,1.9139072847682117,1299,1
100.5,80.83333333333333,75.66666666666667,88.0,91.66666666666667,91.66666666666667,55,120,50,45,135,135,-9,-1135,-0.1,0.3333333333333333,4,-0.03333333333333333,0.0,0.0,-0.06666666666666667,0.0,31,31,6,5,0,0,3.71,2.42,0,7,0,0,16,0,0,0,0,0,0,3,-1.5499999999999998,0.41287878787878796,1300,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,-1,-190,0.0,0.13333333333333333,-3,0.3,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,9,21,2,4,3,1,2.0,3.0585382644993286,0,0,0,0,13,12,0,0,0,0,5,0,-1.6372970283543224,0.45922916604344804,1301,1
118.33333333333333,78.33333333333333,70.83333333333333,57.5,95.0,95.0,90,100,90,85,125,125,6,-167,-0.1,0.13333333333333333,-5,-0.2,0.0,0.2,-0.03333333333333333,0.03333333333333333,9,31,2,5,4,0,1.0499999999999998,1.39,3,0,0,0,5,0,0,0,0,0,0,2,-0.9600000000000002,0.6483516483516484,1302,1
91.66666666666667,82.5,88.33333333333333,74.16666666666667,89.16666666666667,89.16666666666667,75,110,100,95,70,70,5,270,0.2666666666666667,-0.6666666666666666,-1,0.16666666666666666,0.0,-0.06666666666666667,0.16666666666666666,0.0,5,31,3,6,3,0,2.37,2.01,0,0,0,0,2,9,0,0,0,0,0,4,1.13,1.421641791044776,1303,1
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,8,866,0.16666666666666666,0.26666666666666666,-3,0.4666666666666667,0.0,-0.13333333333333333,0.0,0.0,15,31,3,5,2,0,3.0,1.35,0,7,0,0,6,0,0,0,0,0,0,9,0.8499999999999999,1.5944055944055946,1304,1
115.0,75.83333333333333,75.0,77.5,90.83333333333333,90.83333333333333,55,120,50,45,135,135,1,1551,0.13333333333333333,-0.26666666666666666,-5,0.16666666666666666,0.0,0.16666666666666666,0.13333333333333333,0.0,6,6,3,4,3,2,1.7731207915349732,1.755766186223155,0,0,0,0,12,13,0,0,0,0,0,4,0.6769009968338355,1.160142025227082,1305,1
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,160,30,110,65,65,65,0,-600,0.8333333333333334,0.0,0,1.0,0.0,-0.16666666666666666,0.0,0.0,31,31,1,1,0,0,0.71,1.0,0,0,0,0,0,0,0,0,0,0,0,24,-0.29000000000000004,0.0,1306,1
117.5,81.66666666666667,75.0,65.83333333333333,95.83333333333333,95.83333333333333,65,130,65,60,110,110,-12,1890,-0.033333333333333326,3.8666666666666667,-5,0.1,0.0,-0.2,0.1,0.0,28,31,3,4,1,0,2.05,1.42,0,0,0,0,19,8,0,0,0,0,0,8,2.3200000000000003,2.288888888888889,1307,1
120.0,67.5,82.5,77.5,86.66666666666667,86.66666666666667,55,120,50,45,135,135,-3,1443,0.1,0.0,-2,0.4666666666666667,0.0,-0.16666666666666666,-0.23333333333333334,0.0,14,30,2,4,3,1,1.75,2.02,0,0,0,0,11,12,0,0,0,0,0,1,0.42000000000000004,1.2359550561797754,1308,1
90.0,86.66666666666667,89.16666666666667,79.16666666666667,102.5,102.5,65,95,50,35,95,95,6,306,0.43333333333333335,-0.13333333333333333,-11,0.3,0.0,-0.06666666666666667,0.16666666666666666,0.0,1,24,3,5,3,1,1.6,2.96,0,0,0,0,1,10,0,0,0,0,0,3,-1.9999999999999996,0.42196531791907516,1309,1
65.83333333333333,84.16666666666667,83.33333333333333,92.5,94.16666666666667,94.16666666666667,55,120,50,45,135,135,-2,855,0.19999999999999998,0.0,-9,0.06666666666666667,0.0,0.03333333333333333,-0.06666666666666667,0.0,1,31,2,5,4,0,2.0,2.71,0,0,0,0,2,2,0,0,0,0,1,4,-3.2199999999999998,0.2648401826484018,1310,1
84.16666666666667,90.0,82.5,72.5,104.16666666666667,104.16666666666667,55,120,50,45,135,135,2,165,0.1,0.13333333333333333,-5,0.0,0.03333333333333333,-0.06666666666666667,0.06666666666666667,0.0,5,31,1,6,4,0,0.29,1.8699999999999999,0,0,0,0,5,9,0,0,0,0,0,3,-1.55,0.6830265848670759,1311,1
130.0,69.16666666666667,72.5,60.833333333333336,108.33333333333333,108.33333333333333,55,120,50,45,135,135,-2,-567,0.16666666666666666,-0.2,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,7,7,4,5,1,1,3.0898529277473017,4.353957840483217,0,0,0,0,10,15,0,0,0,0,0,1,0.19793353684728776,1.1454081907377407,1312,1
119.16666666666667,73.33333333333333,78.33333333333333,67.5,80.0,80.0,65,95,50,35,95,95,-2,119,0.1333333333333333,0.0,-2,-0.06666666666666667,0.0,0.0,0.0,0.0,26,31,5,6,1,0,4.309597523219814,3.793294301035105,1,1,0,0,0,10,0,0,0,0,0,4,-0.3319315325483597,0.8115739000751071,1313,1
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,65,95,50,35,95,95,8,1760,0.23333333333333334,0.3333333333333333,-4,0.5333333333333333,0.0,0.0,0.1,0.0,5,31,4,5,1,0,3.81,2.44,0,5,0,0,2,6,0,0,0,0,0,10,1.2,2.2,1314,1
119.16666666666667,68.33333333333333,78.33333333333333,70.83333333333333,92.5,92.5,65,95,50,35,95,95,11,405,0.06666666666666668,-0.2,-3,-0.2,0.0,0.0,0.1,0.03333333333333333,31,31,5,5,0,0,3.5897620174557243,3.0570763544738098,0,0,0,0,4,13,0,0,0,0,1,2,0.4732727906693355,1.5572071035503547,1315,1
90.0,86.66666666666667,89.16666666666667,79.16666666666667,102.5,102.5,60,110,65,60,130,130,-6,-179,0.06666666666666665,0.0,-6,0.13333333333333333,0.0,-0.03333333333333333,0.03333333333333333,0.0,8,31,0,5,5,0,0.0,2.25,0,0,0,0,4,10,0,0,0,0,3,2,-3.4200000000000004,0.23830734966592423,1316,1
115.83333333333333,79.16666666666667,70.83333333333333,59.166666666666664,105.0,105.0,95,55,95,85,125,125,4,7,0.06666666666666665,0.26666666666666666,-4,-0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,31,31,4,5,0,0,3.32,3.1,0,1,0,0,10,9,0,0,0,0,6,5,-0.11000000000000004,0.9341317365269458,1317,1
116.83333333333333,70.0,76.5,62.5,92.5,92.5,60,115,75,85,100,100,6,164,0.2333333333333333,0.0,-8,0.03333333333333333,0.0,0.1,0.23333333333333334,0.0,20,31,3,5,1,0,2.25,1.81,0,0,1,0,0,14,0,0,0,0,1,5,0.2499999999999999,1.1308900523560208,1318,1
80.0,77.5,95.83333333333333,112.5,97.5,97.5,60,110,65,60,130,130,0,465,0.2333333333333333,0.7333333333333333,-3,0.7,0.0,-0.16666666666666666,0.2,-0.03333333333333333,18,31,3,5,2,0,2.88,2.06,0,0,0,0,0,0,0,0,0,0,1,8,0.13999999999999999,1.073684210526316,1319,1
124.16666666666667,70.83333333333333,80.83333333333333,67.5,84.16666666666667,84.16666666666667,65,95,50,35,95,95,7,237,0.06666666666666668,-0.06666666666666667,-2,0.23333333333333334,0.0,0.06666666666666667,0.13333333333333333,0.0,19,31,5,5,1,0,3.55,1.96,0,0,0,0,0,5,0,0,0,0,3,5,0.1600000000000001,1.126984126984127,1320,1
86.66666666666667,85.0,85.83333333333333,74.16666666666667,85.0,85.0,60,115,75,85,100,100,-3,-823,0.033333333333333326,-0.06666666666666667,0,0.23333333333333334,-0.03333333333333333,0.1,-0.03333333333333333,0.0,31,31,5,6,0,0,2.95,4.58,0,0,0,0,12,9,0,0,0,0,5,1,-1.9899999999999998,0.31379310344827593,1321,1
116.66666666666667,78.33333333333333,75.0,65.83333333333333,99.16666666666667,99.16666666666667,55,120,50,45,135,135,-1,117,0.0,0.06666666666666667,-2,0.23333333333333334,0.0,-0.06666666666666667,-0.03333333333333333,0.0,17,24,3,5,2,1,2.426040769103185,3.6548055778952233,0,1,0,0,13,2,0,0,0,0,0,6,-0.17806041335453104,0.9043380534951674,1322,1
116.66666666666667,78.33333333333333,75.0,65.83333333333333,99.16666666666667,99.16666666666667,55,120,50,45,135,135,-4,-1177,-0.1,-0.6,0,0.03333333333333333,0.0,-0.1,-0.03333333333333333,0.0,31,31,5,5,0,0,2.528113418170847,2.6440019348419344,0,0,0,0,17,12,0,0,0,0,0,4,-1.0524991177503984,0.6880325571462071,1323,1
121.66666666666667,75.83333333333333,77.5,65.83333333333333,103.33333333333333,103.33333333333333,60,110,65,60,130,130,-2,1223,0.033333333333333326,-1.4666666666666666,-4,-0.1,0.0,0.13333333333333333,-0.06666666666666667,0.0,8,31,3,6,3,0,1.68,2.99,0,0,0,0,9,8,0,0,0,0,2,5,-1.3100000000000003,0.6967592592592591,1324,1
97.5,85.83333333333333,68.33333333333333,78.33333333333333,108.33333333333333,108.33333333333333,65,95,50,35,95,95,13,1680,0.4,0.6666666666666666,-15,0.6666666666666666,0.0,0.0,0.4666666666666667,0.0,31,31,3,5,0,0,2.2,2.92,0,0,0,0,12,18,0,0,0,0,1,5,0.4299999999999999,1.5374999999999999,1325,1
115.0,75.83333333333333,75.0,77.5,90.83333333333333,90.83333333333333,65,95,50,35,95,95,5,-742,0.06666666666666665,0.0,-5,0.1,0.0,0.06666666666666667,0.2,0.0,20,20,5,5,1,1,4.83,3.79,0,0,0,0,6,12,0,0,0,0,1,3,0.7200000000000001,1.5373134328358211,1326,1
112.5,67.5,75.83333333333333,76.66666666666667,93.33333333333333,93.33333333333333,65,95,50,35,95,95,4,1140,0.0,0.6666666666666666,-2,0.03333333333333333,0.0,-0.2,0.26666666666666666,0.0,7,7,2,4,3,1,1.5899999999999999,1.97,0,3,0,0,10,15,0,0,0,0,5,0,0.18999999999999997,1.0788381742738589,1327,1
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,55,120,50,45,135,135,-8,329,0.0,1.1333333333333333,-2,0.13333333333333333,0.0,0.03333333333333333,0.1,0.0,25,25,4,4,1,1,3.12,2.37,0,0,0,0,6,5,0,0,0,0,0,7,1.06,1.9380530973451324,1328,1
114.16666666666667,76.66666666666667,77.5,73.33333333333333,87.5,87.5,60,110,65,60,130,130,4,-50,-0.6,0.13333333333333333,13,-0.7,0.0,0.0,-0.03333333333333333,0.0,5,11,3,3,2,1,0.93,2.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0999999999999999,0.6028880866425994,1329,1
91.0,82.5,99.83333333333333,84.16666666666667,85.83333333333333,85.83333333333333,60,115,75,85,100,100,-2,-1388,0.033333333333333326,0.0,-4,-0.43333333333333335,-0.03333333333333333,0.06666666666666667,-0.06666666666666667,0.0,4,22,2,4,3,1,1.69,2.31,0,0,0,0,11,13,0,0,0,0,2,0,-1.03,0.6801242236024845,1330,1
