p1_mean_hp,p1_mean_spe,p1_mean_atk,p1_mean_def,p1_mean_spa,p1_mean_spd,p2_lead_hp,p2_lead_spe,p2_lead_atk,p2_lead_def,p2_lead_spa,p2_lead_spd,diff_accuracy,diff_base_power,diff_null_moves,diff_boosts_score,switch_diff,diff_stab,diff_x4_eff,diff_x2_eff,diff_x0_5_eff,diff_x0_25_eff,p1_first_ko,p2_first_ko,p1_final_alive,p2_final_alive,p1_final_fainted,p2_final_fainted,p1_final_hp_sum,p2_final_hp_sum,p1_freeze_turns,p2_freeze_turns,p1_brn_turns,p2_brn_turns,p1_par_turns,p2_par_turns,p1_psn_turns,p2_psn_turns,p1_tox_turns,p2_tox_turns,p1_slp_turns,p2_slp_turns,p1_net_damage,p1_damage_ratio
85.83333333333333,93.33333333333333,80.83333333333333,66.66666666666667,91.66666666666667,91.66666666666667,55,120,50,45,135,135,2,1156,0.16666666666666669,-0.4,-4,0.4666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,9,31,2,6,4,0,1.2193211488250653,2.0720617147966194,0,3,0,0,0,0,0,0,0,0,2,4,0.03375207690295867,1.0091377574054352
98.33333333333333,67.5,92.5,85.0,80.0,80.0,60,110,65,60,130,130,10,795,0.3666666666666667,0.26666666666666666,1,0.5,-0.03333333333333333,0.0,-0.1,0.0,31,31,4,5,0,0,2.55,1.43,0,0,0,0,0,5,0,0,0,0,2,14,1.88,3.3209876543209873
75.83333333333333,76.66666666666667,75.0,77.5,92.5,92.5,60,115,75,85,100,100,9,210,0.033333333333333354,4.533333333333333,-5,0.36666666666666664,0.0,-0.36666666666666664,0.4,0.0,22,31,2,5,2,0,1.53,1.82,0,0,0,0,13,16,0,0,0,0,4,0,0.28000000000000014,1.100358422939068
117.5,81.66666666666667,75.0,65.83333333333333,95.83333333333333,95.83333333333333,75,110,100,95,70,70,12,1225,0.13333333333333333,0.2,-7,0.26666666666666666,0.1,-0.03333333333333333,-0.13333333333333333,0.0,23,31,2,6,3,0,2.0,3.04,0,0,0,0,6,7,0,0,0,0,1,4,-0.34000000000000014,0.8866666666666667
121.66666666666667,71.66666666666667,74.16666666666667,70.0,95.83333333333333,95.83333333333333,65,95,50,35,95,95,5,1015,0.33333333333333337,-0.7333333333333333,-3,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,7,31,2,4,2,0,1.4244741873804971,0.8166381074821899,0,0,0,0,11,5,0,0,0,0,0,4,-0.6041655967305204,0.8062011991021549
115.83333333333333,68.33333333333333,75.83333333333333,77.5,90.83333333333333,90.83333333333333,60,110,65,60,130,130,2,1475,0.16666666666666666,0.0,-3,0.13333333333333333,0.0,-0.03333333333333333,0.1,0.0,14,31,0,6,4,0,0.0,3.5789332585265634,0,0,0,0,4,13,0,0,0,0,3,5,-1.3786646963558802,0.5661330326900803
108.33333333333333,82.5,72.5,79.16666666666667,93.33333333333333,93.33333333333333,60,115,75,85,100,100,-9,-665,-0.16666666666666666,0.0,-8,-0.4,0.0,0.03333333333333333,0.06666666666666667,0.0,8,31,3,5,1,0,2.57,3.21,0,1,0,0,2,4,0,0,0,0,5,9,-1.04,0.5968992248062015
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,55,120,50,45,135,135,9,-319,0.16666666666666663,0.0,-4,-0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,11,31,3,6,3,0,3.0,3.0100000000000002,0,0,0,0,10,8,0,0,0,0,0,3,-1.19,0.46153846153846156
116.66666666666667,78.33333333333333,75.0,65.83333333333333,99.16666666666667,99.16666666666667,75,110,100,95,70,70,2,525,0.0,0.0,-2,0.03333333333333333,0.0,0.16666666666666666,-0.03333333333333333,0.0,30,31,4,5,1,0,3.74,2.7,0,4,0,0,5,0,0,0,0,0,1,4,0.89,2.6181818181818177
128.33333333333334,74.16666666666667,73.33333333333333,60.833333333333336,92.5,92.5,65,95,50,35,95,95,5,-358,0.13333333333333333,-0.13333333333333333,-7,-0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.0,23,31,3,6,1,0,1.9742366995585878,2.0246488608527518,0,0,0,0,6,0,0,0,0,0,1,7,0.9341785684039288,1.4053304500009474
116.66666666666667,80.83333333333333,70.83333333333333,64.16666666666667,93.33333333333333,93.33333333333333,65,95,50,35,95,95,5,44,0.033333333333333326,-1.4666666666666666,-5,0.16666666666666666,0.0,0.16666666666666666,0.1,0.0,10,31,2,4,2,0,1.73,1.0,0,0,0,0,9,13,0,0,0,0,0,5,-0.2899999999999999,0.8909774436090225
109.16666666666667,73.33333333333333,71.66666666666667,70.83333333333333,76.66666666666667,76.66666666666667,65,95,50,35,95,95,-2,29,0.06666666666666668,0.0,-1,0.4666666666666667,0.0,-0.03333333333333333,-0.03333333333333333,0.0,31,31,5,5,0,0,4.47,3.26,0,0,0,0,7,15,0,0,0,0,1,3,0.95,1.6934306569343065
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,60,115,75,85,100,100,4,152,0.033333333333333326,0.06666666666666667,-2,0.06666666666666667,0.0,0.06666666666666667,0.16666666666666666,0.0,16,16,4,5,2,1,3.6900594894541423,3.45074481481116,0,0,0,0,13,17,0,0,0,0,0,0,-1.0011998719092732,0.5437489153573916
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,95,55,95,85,125,125,-2,-140,0.06666666666666665,-0.06666666666666667,-8,-0.2,0.0,0.0,-0.03333333333333333,0.0,6,31,2,6,4,0,1.3885532911395848,2.983339736527788,0,0,0,0,7,5,0,0,0,0,5,3,-2.7064050759757454,0.3719401798879454
121.66666666666667,73.33333333333333,76.66666666666667,68.33333333333333,103.33333333333333,103.33333333333333,65,95,50,35,95,95,4,1490,0.1,0.06666666666666667,-5,0.43333333333333335,0.0,-0.16666666666666666,-0.03333333333333333,0.0,13,31,2,6,3,0,1.677053824362606,3.8118386118323637,0,0,2,0,17,17,0,0,0,0,0,3,-0.4989340950390817,0.8381150231862156
120.83333333333333,80.83333333333333,75.83333333333333,68.33333333333333,103.33333333333333,103.33333333333333,60,115,75,85,100,100,-7,310,-0.06666666666666668,-0.2,0,-0.16666666666666666,0.0,0.03333333333333333,-0.03333333333333333,0.0,31,31,5,6,0,0,3.09,4.39,0,0,0,0,12,6,0,0,0,0,0,0,0.37,1.2466666666666666
119.16666666666667,75.0,66.66666666666667,53.333333333333336,108.33333333333333,108.33333333333333,65,95,50,35,95,95,21,-1071,0.033333333333333326,0.0,-3,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,31,31,4,4,0,0,4.0,1.2044404719818713,0,8,0,0,0,5,0,0,0,0,0,3,0.9486843493905878,2.0307961323362953
116.66666666666667,78.33333333333333,75.0,65.83333333333333,99.16666666666667,99.16666666666667,60,110,65,60,130,130,11,700,0.033333333333333326,-0.7333333333333333,-3,-0.06666666666666667,0.0,0.13333333333333333,-0.03333333333333333,0.3,14,31,2,6,3,0,1.8537722843255422,2.1177364516922768,0,0,9,0,0,4,0,0,0,0,0,3,0.5281034420383361,1.1574472968810399
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,60,115,75,85,100,100,7,312,0.0,0.0,0,-0.03333333333333333,0.0,0.16666666666666666,-0.03333333333333333,0.03333333333333333,31,31,5,6,0,0,4.258628666008134,3.861315931275798,0,0,0,0,11,8,0,0,0,0,1,4,0.7287522037806631,1.6927782004523073
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,8,-539,0.06666666666666668,0.0,-2,-0.06666666666666667,0.0,0.1,0.26666666666666666,0.0,22,29,3,5,2,1,2.3074450116817027,3.518352424727292,0,0,0,0,3,18,0,0,0,0,1,0,0.7536453997658271,1.5613183554930392
99.16666666666667,93.33333333333333,65.0,62.5,110.83333333333333,110.83333333333333,55,120,50,45,135,135,3,690,0.23333333333333334,0.0,-4,0.2,0.06666666666666667,-0.03333333333333333,-0.06666666666666667,0.0,12,31,4,6,2,0,2.296640615599647,3.2138149695730567,1,0,0,0,3,7,0,0,0,0,0,7,-2.724348463407689,0.09923728528150552
122.5,73.33333333333333,75.0,61.666666666666664,97.5,97.5,95,55,95,85,125,125,0,-740,0.06666666666666665,-0.3333333333333333,3,-0.1,0.0,0.0,-0.03333333333333333,0.0,13,31,4,6,2,0,2.5300000000000002,4.35,0,0,0,0,12,11,0,0,0,0,2,2,-2.4,0.36170212765957444
72.5,101.66666666666667,79.16666666666667,75.83333333333333,114.16666666666667,114.16666666666667,60,110,65,60,130,130,2,423,0.06666666666666668,0.06666666666666667,-4,0.26666666666666666,0.0,-0.06666666666666667,0.0,0.0,26,31,4,6,1,0,3.17,3.6,0,0,0,0,13,0,0,0,0,0,0,10,-0.1300000000000002,0.936893203883495
110.0,89.16666666666667,67.5,59.166666666666664,100.83333333333333,100.83333333333333,65,95,50,35,95,95,2,-445,0.09999999999999999,0.13333333333333333,-3,-0.1,0.0,-0.06666666666666667,0.1,0.0,8,30,2,4,1,1,0.56,2.6,0,0,0,0,2,11,0,0,0,0,6,1,-1.4499999999999997,0.6233766233766231
121.66666666666667,76.66666666666667,79.16666666666667,70.0,98.33333333333333,98.33333333333333,60,110,65,60,130,130,10,-31,0.1,-0.06666666666666667,1,-0.16666666666666666,0.0,0.16666666666666666,-0.03333333333333333,0.0,31,31,4,5,0,0,1.78,2.29,0,0,0,0,3,14,0,0,0,0,3,0,0.99,2.2531645569620253
120.83333333333333,64.16666666666667,78.33333333333333,69.16666666666667,85.83333333333333,85.83333333333333,80,70,105,65,100,100,0,-450,-1.0,0.0,30,0.0,0.0,0.0,-0.4666666666666667,0.0,31,31,6,1,0,0,5.3060587286958985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,55,120,50,45,135,135,-1,985,0.13333333333333333,0.06666666666666667,-4,0.4,0.0,-0.03333333333333333,-0.16666666666666666,0.0,16,31,4,5,2,0,4.0,2.19,0,0,0,0,8,9,0,0,0,0,0,8,0.25,1.192307692307692
114.16666666666667,72.5,75.83333333333333,79.16666666666667,97.5,97.5,65,95,50,35,95,95,0,-859,0.033333333333333326,0.0,-1,-0.1,0.0,0.1,-0.06666666666666667,0.0,31,31,4,6,0,0,4.0,4.34,0,1,0,0,2,10,0,0,0,0,1,3,-0.029999999999999916,0.9777777777777776
100.0,90.0,60.833333333333336,54.166666666666664,110.0,110.0,65,130,65,60,110,110,-3,-529,-0.033333333333333326,-0.06666666666666667,-3,-0.26666666666666666,0.0,0.06666666666666667,0.16666666666666666,0.0,6,20,3,4,3,1,2.46,2.05,0,0,0,0,18,0,0,0,0,0,0,8,-0.69,0.7434944237918216
83.33333333333333,80.0,83.33333333333333,84.16666666666667,95.83333333333333,95.83333333333333,60,115,75,85,100,100,1,940,0.30000000000000004,-0.13333333333333333,-3,0.4666666666666667,0.0,0.06666666666666667,0.16666666666666666,0.0,16,20,3,4,3,2,2.5300000000000002,2.11,0,0,0,0,5,3,0,0,0,0,0,4,0.69,1.3224299065420566
118.33333333333333,65.0,74.16666666666667,67.5,90.83333333333333,90.83333333333333,55,120,50,45,135,135,7,168,0.1,0.2,-2,-0.1,-0.03333333333333333,-0.1,-0.03333333333333333,0.0,27,31,3,5,1,0,2.6230447749575507,3.8542565419705834,0,0,0,0,19,23,0,0,0,0,0,0,0.07274431855517077,1.06024721767518
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,60,115,75,85,100,100,10,331,0.16666666666666666,0.7333333333333333,-6,-0.03333333333333333,0.0,0.1,0.03333333333333333,0.06666666666666667,31,31,4,5,0,0,2.9066201105199467,2.2594181790893786,0,0,0,0,5,5,0,0,0,0,1,4,0.0938629746723586,1.0588700494439949
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,55,120,50,45,135,135,10,-573,0.033333333333333326,0.0,-3,0.16666666666666666,0.0,0.2,0.1,0.0,10,31,2,5,3,0,1.8778625954198473,1.4416702359311886,0,0,0,0,7,9,0,0,0,0,1,0,-0.30046967723354834,0.9088010439214516
118.33333333333333,77.5,69.16666666666667,57.5,114.16666666666667,114.16666666666667,90,100,90,85,125,125,2,834,0.06666666666666665,-1.0,-2,0.5,0.0,-0.06666666666666667,0.1,0.0,21,27,2,5,2,1,1.04,2.2,2,0,0,0,5,10,0,0,0,0,0,5,1.72,1.6590038314176245
116.66666666666667,70.83333333333333,68.33333333333333,63.333333333333336,96.66666666666667,96.66666666666667,75,110,100,95,70,70,-1,390,0.1,-0.3333333333333333,-4,-0.03333333333333333,0.0,0.23333333333333334,-0.16666666666666666,0.0,16,31,3,6,2,0,2.0,2.22,0,0,0,0,10,5,0,0,0,0,0,4,-0.18000000000000005,0.9052631578947369
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,55,120,50,45,135,135,4,-34,-0.1,0.0,1,0.3,0.0,-0.23333333333333334,-0.23333333333333334,0.0,22,30,2,3,2,1,1.8199999999999998,1.65,0,0,0,0,2,3,11,0,6,0,0,1,-1.9000000000000001,0.49868073878627966
121.66666666666667,76.66666666666667,79.16666666666667,70.0,98.33333333333333,98.33333333333333,65,95,50,35,95,95,5,-155,0.033333333333333354,-1.2,1,-0.03333333333333333,0.0,0.13333333333333333,-0.26666666666666666,0.0,18,18,3,5,3,1,3.0,2.9538582375062887,0,0,0,0,3,19,0,0,0,0,10,0,0.626096147996141,1.3096024350553643
124.16666666666667,64.16666666666667,70.83333333333333,65.83333333333333,105.83333333333333,105.83333333333333,95,55,95,85,125,125,12,-1072,0.13333333333333336,8.333333333333334,-8,0.36666666666666664,0.0,-0.1,0.16666666666666666,0.0,31,31,3,6,0,0,2.09,3.21,0,0,0,0,3,16,0,0,0,0,5,2,0.6399999999999999,1.293577981651376
120.83333333333333,77.5,75.0,63.333333333333336,104.16666666666667,104.16666666666667,55,120,50,45,135,135,3,64,0.1,0.06666666666666667,-2,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,31,31,4,5,0,0,2.5,2.4699999999999998,0,0,0,0,12,15,0,0,0,0,0,4,0.28,1.1891891891891893
120.83333333333333,68.33333333333333,77.5,67.5,95.83333333333333,95.83333333333333,60,110,65,60,130,130,5,617,0.033333333333333326,0.0,-1,-0.43333333333333335,-0.03333333333333333,0.23333333333333334,-0.1,0.1,30,30,4,4,1,1,2.515754873538894,3.258890469416785,0,0,0,0,8,14,0,0,0,0,6,2,-0.29860785783546945,0.7748751704424744
87.5,79.16666666666667,90.0,84.16666666666667,91.66666666666667,91.66666666666667,60,110,65,60,130,130,-3,103,-0.09999999999999998,0.4666666666666667,-2,-0.03333333333333333,0.0,-0.06666666666666667,-0.1,0.0,5,31,3,6,2,0,1.6074991294998748,4.40010967463528,0,0,0,0,12,9,0,0,0,0,7,0,-1.3939498897550822,0.49125363979787945
122.5,73.33333333333333,75.0,61.666666666666664,97.5,97.5,95,55,95,85,125,125,13,7,0.2666666666666667,0.06666666666666667,-3,0.3333333333333333,0.0,-0.06666666666666667,0.23333333333333334,0.0,17,17,2,4,3,2,1.13,2.39,0,5,0,0,0,3,0,0,0,0,2,5,-0.4899999999999999,0.848297213622291
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,65,95,50,35,95,95,5,-324,0.033333333333333326,0.0,-5,-0.13333333333333333,0.0,0.0,-0.06666666666666667,0.0,21,31,3,5,2,0,2.22,3.01,0,0,0,0,1,7,0,0,0,0,1,2,-1.37,0.5402684563758389
122.5,64.16666666666667,77.5,65.83333333333333,89.16666666666667,89.16666666666667,65,95,50,35,95,95,9,-160,0.0,0.06666666666666667,-5,-0.23333333333333334,0.0,0.0,0.0,0.0,8,8,2,5,2,1,1.73,1.64,0,0,0,0,8,5,0,0,0,0,3,0,0.5299999999999999,1.2007575757575757
118.33333333333333,78.33333333333333,70.83333333333333,57.5,95.0,95.0,60,115,75,85,100,100,17,-264,0.4,-0.4666666666666667,-4,0.13333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.0,9,31,3,6,2,0,2.6,2.49,0,5,0,0,0,4,0,0,0,0,2,6,0.3800000000000001,1.1275167785234899
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,60,110,65,60,130,130,2,-712,0.033333333333333326,-0.06666666666666667,3,-0.13333333333333333,0.0,-0.03333333333333333,0.03333333333333333,-0.03333333333333333,25,25,4,5,1,1,2.425522446041794,3.735923187686856,0,0,0,0,1,4,0,0,0,0,7,2,-0.7090892715738157,0.47495835505618306
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,60,115,75,85,100,100,6,180,0.16666666666666663,0.13333333333333333,-6,-0.06666666666666667,-0.06666666666666667,0.1,0.0,0.0,21,31,4,6,1,0,3.2800000000000002,3.95,0,4,0,0,6,6,0,0,0,0,1,0,-0.5900000000000001,0.6666666666666666
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,5,-510,0.033333333333333326,-0.06666666666666667,-3,-0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,20,20,3,4,1,1,2.76,2.17,0,0,0,0,13,17,0,0,0,0,0,0,0.6000000000000001,1.2830188679245282
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,55,120,50,45,135,135,4,357,0.033333333333333326,-0.3333333333333333,-3,-0.16666666666666666,0.0,0.03333333333333333,-0.1,0.0,31,31,4,5,0,0,2.05,1.98,0,1,0,0,17,14,0,0,0,0,1,0,1.02,1.4615384615384615
110.0,84.16666666666667,75.0,81.66666666666667,89.16666666666667,89.16666666666667,95,55,95,85,125,125,-4,1516,0.19999999999999998,0.0,-3,0.4,0.0,-0.4,-0.03333333333333333,0.0,23,31,4,5,1,0,3.1,2.42,0,0,0,0,7,7,0,0,0,0,0,5,-0.06999999999999995,0.9688888888888889
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,95,55,95,85,125,125,9,-514,0.06666666666666665,0.06666666666666667,-2,0.2,0.06666666666666667,-0.06666666666666667,0.16666666666666666,0.0,4,4,4,4,1,1,3.043424585950977,1.9740301302208114,0,0,0,0,10,3,0,0,0,0,1,2,0.3533765701473105,1.1463539921413501
119.16666666666667,73.33333333333333,78.33333333333333,67.5,80.0,80.0,65,95,50,35,95,95,-2,250,0.033333333333333354,-0.06666666666666667,-2,-0.3,0.0,0.0,-0.06666666666666667,0.06666666666666667,31,31,5,5,0,0,4.46,2.6399999999999997,0,0,0,0,1,8,0,0,0,0,1,10,1.9400000000000002,3.4556962025316453
115.0,80.0,62.5,49.166666666666664,105.83333333333333,105.83333333333333,60,110,65,60,130,130,9,812,0.33333333333333337,0.13333333333333333,-3,0.4,0.0,0.1,-0.06666666666666667,0.0,1,31,1,4,4,0,1.0,0.91,0,0,0,0,5,15,0,0,0,0,0,8,-0.98,0.7480719794344473
111.66666666666667,79.16666666666667,73.33333333333333,80.0,101.66666666666667,101.66666666666667,95,55,95,85,125,125,13,926,0.3666666666666667,0.13333333333333333,-4,0.16666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.0,31,31,3,6,0,0,2.6,3.36,0,0,0,0,0,8,0,0,0,0,0,8,2.02,17.833333333333336
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,65,95,50,35,95,95,2,1055,0.30000000000000004,0.13333333333333333,-5,0.4,0.0,-0.06666666666666667,0.16666666666666666,0.0,12,12,2,5,3,1,1.3097691399465665,1.2998618926963006,0,2,0,0,0,3,0,0,0,0,0,7,1.3243301236125975,1.6332287650728312
120.83333333333333,75.0,74.16666666666667,65.83333333333333,104.16666666666667,104.16666666666667,60,115,75,85,100,100,-2,202,0.033333333333333354,-0.26666666666666666,-7,0.1,0.0,0.1,0.13333333333333333,0.0,5,31,3,6,2,0,2.64,3.41,0,2,0,6,13,5,0,0,0,0,0,6,-1.2100000000000002,0.5953177257525083
116.66666666666667,83.33333333333333,71.66666666666667,61.666666666666664,93.33333333333333,93.33333333333333,65,95,50,35,95,95,0,-1517,0.06666666666666665,0.0,-1,-0.1,0.0,0.23333333333333334,-0.1,0.0,28,28,3,4,1,1,1.978504820610084,3.7155049786628735,0,0,0,0,12,14,0,0,0,0,2,0,-1.2650606930692712,0.36176565385602283
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,65,115,70,60,65,65,1,-140,0.06666666666666667,0.4,-3,0.1,0.0,0.0,0.03333333333333333,0.0,25,31,2,3,1,0,1.8900000000000001,1.69,0,0,0,0,12,8,0,0,0,0,4,5,-0.73,0.7032520325203252
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,55,120,50,45,135,135,7,1012,0.2666666666666666,0.06666666666666667,-7,0.23333333333333334,0.03333333333333333,0.1,0.06666666666666667,0.0,21,31,3,6,1,0,2.9644381223328593,3.0555025999275953,0,0,0,0,19,1,0,0,0,0,1,6,-0.22841254682764778,0.8544273688636059
123.33333333333333,61.666666666666664,72.5,65.83333333333333,90.0,90.0,55,120,50,45,135,135,-2,-287,-0.033333333333333326,0.06666666666666667,-1,0.06666666666666667,0.0,0.0,0.16666666666666666,0.0,18,31,4,5,1,0,2.5223094155121655,2.144158907546003,0,2,0,0,7,2,0,0,0,0,6,2,-0.5623600044278789,0.7026264978288784
126.66666666666667,65.0,84.16666666666667,74.16666666666667,94.16666666666667,94.16666666666667,60,110,65,60,130,130,13,-72,0.26666666666666666,0.2,-3,0.1,0.0,-0.1,0.0,0.0,22,25,3,5,2,1,2.1830377593089456,2.4931000890712793,1,0,0,0,0,11,0,0,0,0,0,5,0.4879411914971783,1.224484894284407
115.83333333333333,75.0,70.0,59.166666666666664,90.83333333333333,90.83333333333333,95,55,95,85,125,125,4,180,0.19999999999999998,0.2,-1,0.23333333333333334,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,12,27,2,4,2,1,1.74,2.28,0,0,0,0,6,6,0,0,0,0,0,7,0.48999999999999994,1.1967871485943773
122.5,76.66666666666667,76.66666666666667,68.33333333333333,100.0,100.0,65,95,50,35,95,95,-1,154,0.0,0.06666666666666667,0,0.06666666666666667,0.0,-0.16666666666666666,-0.03333333333333333,0.0,31,31,4,6,0,0,2.67,4.19,0,4,0,0,11,0,0,0,0,0,2,2,0.04999999999999993,1.054945054945055
128.33333333333334,74.16666666666667,73.33333333333333,60.833333333333336,92.5,92.5,60,110,65,60,130,130,2,1075,0.16666666666666666,0.13333333333333333,-6,0.2,0.0,0.0,0.1,0.0,15,24,3,5,2,1,1.4859760610468826,2.307164406909989,0,5,0,0,5,0,0,0,0,0,2,3,-0.5446029280420399,0.832424306069461
121.66666666666667,76.66666666666667,79.16666666666667,70.0,98.33333333333333,98.33333333333333,90,100,90,85,125,125,1,57,0.033333333333333354,0.0,-5,0.0,0.0,0.0,0.03333333333333333,0.0,20,31,4,6,2,0,2.65,2.96,0,0,0,0,8,9,0,0,0,0,3,4,-0.7300000000000002,0.771875
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,55,120,50,45,135,135,-5,190,-0.19999999999999998,-0.06666666666666667,-5,-0.23333333333333334,0.0,0.13333333333333333,-0.03333333333333333,0.0,5,10,1,5,4,1,1.0,2.11,0,1,0,0,4,4,0,0,0,0,9,0,-0.6100000000000001,0.8474999999999999
113.33333333333333,70.83333333333333,77.5,74.16666666666667,86.66666666666667,86.66666666666667,65,95,50,35,95,95,-1,882,0.1,-1.0666666666666667,-9,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,15,31,3,6,2,0,2.42,2.08,0,0,0,0,4,8,0,0,0,0,1,2,0.19999999999999984,1.0869565217391306
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,110,65,60,130,130,2,64,0.033333333333333326,0.0,-5,-0.03333333333333333,0.0,-0.1,-0.06666666666666667,0.0,7,31,1,5,3,0,0.03,2.17,7,0,0,0,1,14,0,0,0,0,0,3,-1.14,0.712846347607053
108.33333333333333,82.5,72.5,79.16666666666667,93.33333333333333,93.33333333333333,60,115,75,85,100,100,-1,25,0.033333333333333326,0.06666666666666667,-2,-0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,31,31,4,5,0,0,3.5300000000000002,3.32,0,0,0,0,10,6,0,0,0,0,2,6,-0.16999999999999998,0.9227272727272727
108.33333333333333,78.33333333333333,77.5,76.66666666666667,101.66666666666667,101.66666666666667,60,110,65,60,130,130,5,555,0.13333333333333336,-0.26666666666666666,-4,0.23333333333333334,0.0,-0.2,-0.1,0.0,8,24,1,3,2,1,0.36,2.51,0,0,0,0,17,14,0,0,0,0,0,2,-1.5000000000000002,0.4339622641509433
74.16666666666667,80.83333333333333,89.16666666666667,105.83333333333333,99.16666666666667,99.16666666666667,65,95,50,35,95,95,1,-615,-0.09999999999999998,-0.3333333333333333,2,0.06666666666666667,0.0,0.0,-0.13333333333333333,-0.03333333333333333,8,31,3,6,3,0,2.17,3.33,0,0,0,0,0,4,0,0,0,0,2,2,-0.44,0.7720207253886011
132.5,59.166666666666664,79.16666666666667,66.66666666666667,95.0,95.0,60,115,75,85,100,100,-3,1576,0.16666666666666666,0.0,-2,0.3333333333333333,0.0,0.13333333333333333,-0.06666666666666667,0.0,31,31,5,5,0,0,4.68,2.32,0,1,0,0,2,9,0,0,0,0,0,9,2.2399999999999993,7.588235294117644
75.0,91.66666666666667,85.83333333333333,81.66666666666667,100.83333333333333,100.83333333333333,60,110,65,60,130,130,6,928,0.16666666666666666,0.0,-3,0.23333333333333334,-0.06666666666666667,-0.1,0.1,0.0,9,31,2,6,4,0,1.2366412213740459,3.5491844611090198,0,0,0,0,0,8,0,0,0,0,6,3,-0.972573899825719,0.7042526354101886
122.5,73.33333333333333,75.0,61.666666666666664,97.5,97.5,60,110,65,60,130,130,0,-152,-0.033333333333333354,0.0,-3,-0.1,0.0,0.43333333333333335,0.0,0.0,1,31,3,4,1,0,1.78,3.9,0,0,0,0,21,17,0,0,0,0,2,0,-1.89,0.050251256281407024
77.5,76.66666666666667,100.0,105.0,87.5,87.5,55,120,50,45,135,135,-8,-241,0.23333333333333336,0.0,-5,0.5333333333333333,0.0,-0.23333333333333334,0.1,-0.16666666666666666,2,2,4,4,1,1,3.04,1.81,0,0,0,0,4,7,0,0,0,0,1,6,0.3400000000000001,1.1581395348837211
106.66666666666667,87.5,77.5,75.0,95.83333333333333,95.83333333333333,60,115,75,85,100,100,15,1105,0.4666666666666667,0.0,-5,0.1,0.0,0.2,0.0,0.0,4,31,4,6,1,0,3.34716760103757,3.2319784690397415,0,1,0,0,6,2,0,0,0,0,0,11,0.552650660641434,1.480239078406586
107.5,60.0,80.0,100.83333333333333,86.66666666666667,86.66666666666667,60,110,65,60,130,130,8,-230,0.2666666666666667,0.13333333333333333,0,0.4,0.03333333333333333,0.1,-0.1,0.0,26,31,4,6,1,0,2.38,1.99,0,0,0,0,0,7,0,0,0,0,1,5,1.4499999999999997,1.7107843137254903
124.16666666666667,61.666666666666664,80.83333333333333,75.83333333333333,82.5,82.5,95,55,95,85,125,125,6,700,-0.16666666666666669,0.13333333333333333,-5,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,2,2,3,5,3,1,2.62,3.34,0,0,0,0,3,0,0,0,0,0,1,3,-1.7999999999999994,0.46268656716417916
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,55,120,50,45,135,135,4,-204,0.16666666666666666,0.0,-3,0.2,0.0,-0.06666666666666667,-0.2,0.0,10,10,3,5,2,1,2.216727404559878,4.511974177845655,0,0,0,0,10,10,0,0,0,0,0,7,-1.259925864052231,0.5417503706393878
